CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.04;Outros Ativos;2115662.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.04;Outros Ativos;2745334.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.04.01;Ativos Não Correntes a Venda;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.04.01;Ativos Não Correntes a Venda;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.04.02;Ativos de Operações Descontinuadas;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.04.02;Ativos de Operações Descontinuadas;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.04.03;Outros;2115662.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.04.03;Outros;2745334.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05;Investimentos;256974.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.05;Investimentos;247410.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.01;Participações em Coligadas;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.05.01;Participações em Coligadas;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.02;Participações em Controladas em Conjunto;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.05.02;Participações em Controladas em Conjunto;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.03;Propriedades para Investimento;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.05.03;Propriedades para Investimento;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.05.04;Outros Investimentos;256974.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.05.04;Outros Investimentos;247410.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06;Imobilizado;516565.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.06;Imobilizado;537604.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06.01;Imobilizado de Uso;481533.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.06.01;Imobilizado de Uso;532461.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06.02;Direito de Uso de Arrendamento;247354.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.06.02;Direito de Uso de Arrendamento;233057.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.06.03;Depreciação Acumulada;-212322.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.06.03;Depreciação Acumulada;-227914.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07;Intangível;267834.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.07;Intangível;255650.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07.01;Intangíveis;425399.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.07.01;Intangíveis;442412.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07.02;Goodwill;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.07.02;Goodwill;0.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2023-12-31;1.07.03;Amortização Acumulada;-157565.0000000000;S
00.000.208/0001-00;2024-09-30;3;BRB BANCO DE BRASILIA S.A.;014206;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2024-09-30;1.07.03;Amortização Acumulada;-186762.0000000000;S
